flight,airline_id,source_city_id,destination_city_id,stop_id,class_id,departure_time,arrival_time,duration,days_left,price
G8-323,4,1,2,1,1,Evening,Night,2.33,4,5954
6E-2054,5,1,2,1,1,Early_Morning,Morning,2.17,4,5955
6E-6202,5,1,2,1,1,Morning,Afternoon,2.17,4,5955
6E-2046,5,1,2,1,1,Evening,Evening,2.17,4,5955
6E-5041,5,1,2,1,1,Evening,Night,2.17,4,5955
SG-8803,1,1,2,1,1,Early_Morning,Morning,2.25,4,5955
6.00E-218,5,1,2,1,1,Morning,Afternoon,2.25,4,5955
6E-549,5,1,2,1,1,Afternoon,Evening,2.25,4,5955
6E-6722,5,1,2,1,1,Night,Night,2.25,4,5955
6E-6278,5,1,2,1,1,Morning,Morning,2.33,4,5955
6E-5328,5,1,2,1,1,Morning,Morning,2.5,4,5955
AI-868,6,1,2,1,1,Evening,Evening,2.0,4,5955
AI-887,6,1,2,1,1,Early_Morning,Morning,2.08,4,5955
AI-665,6,1,2,1,1,Early_Morning,Morning,2.17,4,5955
AI-805,6,1,2,1,1,Evening,Night,2.17,4,5955
AI-678,6,1,2,1,1,Morning,Morning,2.25,4,5955
AI-624,6,1,2,1,1,Evening,Night,2.25,4,5955
I5-784,2,1,2,2,1,Evening,Early_Morning,15.17,4,5949
G8-1010,4,1,2,2,1,Afternoon,Evening,5.83,4,5954
G8-191,4,1,2,2,1,Morning,Evening,8.92,4,5954
G8-237,4,1,2,2,1,Afternoon,Night,9.25,4,5954
G8-266,4,1,2,2,1,Early_Morning,Evening,11.75,4,5954
G8-103,4,1,2,2,1,Evening,Early_Morning,12.33,4,5954
G8-119,4,1,2,2,1,Evening,Morning,15.17,4,5954
G8-113,4,1,2,2,1,Early_Morning,Night,15.75,4,5954
AI-441,6,1,2,2,1,Evening,Night,3.75,4,5955
SG-2976,1,1,2,2,1,Evening,Night,4.5,4,5955
6E-2022,5,1,2,2,1,Early_Morning,Evening,10.25,4,5955
6E-5018,5,1,2,2,1,Afternoon,Night,10.33,4,5955
6E-369,5,1,2,2,1,Night,Morning,10.42,4,5955
SG-2976,1,1,2,2,1,Evening,Morning,15.25,4,5955
SG-2277,1,1,2,2,1,Afternoon,Evening,25.75,4,5955
I5-764,2,1,2,1,1,Early_Morning,Early_Morning,2.17,4,6139
6E-5001,5,1,2,1,1,Early_Morning,Morning,2.17,4,6165
SG-8483,1,1,2,2,1,Evening,Early_Morning,13.25,4,6270
UK-963,3,1,2,1,1,Morning,Morning,2.33,4,6690
6E-2092,5,1,2,2,1,Evening,Night,5.33,4,6443
G8-334,4,1,2,1,1,Early_Morning,Morning,2.17,4,6532
6E-607,5,1,2,2,1,Night,Morning,10.17,4,6932
6E-2193,5,1,2,2,1,Afternoon,Evening,3.83,4,7420
6.00E-152,5,1,2,2,1,Morning,Evening,7.67,4,7420
6E-2193,5,1,2,2,1,Afternoon,Night,8.33,4,7420
AI-435,6,1,2,2,1,Early_Morning,Night,17.5,4,8413
UK-637,3,1,2,2,1,Evening,Morning,18.33,4,9000
UK-706,3,1,2,2,1,Afternoon,Morning,21.83,4,9000
AI-9643,6,1,2,2,1,Evening,Afternoon,20.83,4,8790
AI-499,6,1,2,2,1,Afternoon,Afternoon,26.83,4,8790
G8-719,4,1,2,2,1,Early_Morning,Night,14.25,4,8869
6E-2338,5,1,2,2,1,Afternoon,Night,8.0,4,8885
AI-9887,6,1,2,2,1,Early_Morning,Night,15.17,4,9000
AI-469,6,1,2,2,1,Early_Morning,Night,17.83,4,9000
G8-717,4,1,2,2,1,Evening,Night,4.75,4,9447
UK-899,3,1,2,2,1,Afternoon,Night,8.25,4,9840
UK-859,3,1,2,2,1,Morning,Night,12.58,4,9840
UK-871,3,1,2,2,1,Night,Morning,13.42,4,9840
UK-871,3,1,2,2,1,Night,Afternoon,17.92,4,9840
UK-899,3,1,2,2,1,Afternoon,Morning,19.25,4,9840
UK-859,3,1,2,2,1,Morning,Morning,23.58,4,9840
UK-899,3,1,2,2,1,Afternoon,Afternoon,23.75,4,9840
UK-871,3,1,2,2,1,Night,Night,26.42,4,9840
AI-9843,6,1,2,2,1,Early_Morning,Afternoon,9.75,4,9525
6E-2373,5,1,2,2,1,Afternoon,Evening,6.0,4,9788
AI-483,6,1,2,2,1,Evening,Evening,23.92,4,9905
AI-475,6,1,2,2,1,Afternoon,Afternoon,24.58,4,9988
UK-637,3,1,2,2,1,Evening,Night,4.42,4,10575
UK-879,3,1,2,2,1,Evening,Night,5.33,4,10575
UK-706,3,1,2,2,1,Afternoon,Night,7.92,4,10575
UK-879,3,1,2,2,1,Evening,Morning,16.33,4,10575
UK-879,3,1,2,2,1,Evening,Afternoon,20.83,4,10575
AI-531,6,1,2,2,1,Evening,Night,24.75,4,10260
6E-2168,5,1,2,2,1,Evening,Night,4.42,4,10349
6.00E-184,5,1,2,2,1,Morning,Afternoon,4.17,4,10523
G8-1404,4,1,2,2,1,Morning,Evening,7.08,4,10549
G8-165,4,1,2,2,1,Early_Morning,Afternoon,8.0,4,10575
AI-473,6,1,2,2,1,Evening,Evening,22.75,4,10680
UK-855,3,1,2,2,1,Evening,Afternoon,20.08,4,11205
UK-627,3,1,2,2,1,Afternoon,Afternoon,26.67,4,11573
UK-847,3,1,2,2,1,Morning,Afternoon,27.58,4,11625
G8-357,4,1,2,3,1,Early_Morning,Evening,12.08,4,11295
G8-213,4,1,2,2,1,Morning,Evening,6.33,4,11609
UK-673,3,1,2,2,1,Afternoon,Evening,5.0,4,12150
UK-817,3,1,2,2,1,Evening,Night,5.75,4,12150
UK-819,3,1,2,2,1,Afternoon,Night,6.0,4,12150
UK-819,3,1,2,2,1,Afternoon,Night,7.58,4,12150
UK-801,3,1,2,2,1,Morning,Night,11.17,4,12150
UK-815,3,1,2,2,1,Morning,Night,12.17,4,12150
UK-809,3,1,2,2,1,Evening,Morning,12.42,4,12150
UK-801,3,1,2,2,1,Morning,Night,12.75,4,12150
UK-815,3,1,2,2,1,Morning,Night,13.75,4,12150
UK-809,3,1,2,2,1,Evening,Morning,14.42,4,12150
UK-813,3,1,2,2,1,Evening,Morning,14.67,4,12150
UK-809,3,1,2,2,1,Evening,Morning,15.58,4,12150
UK-817,3,1,2,2,1,Evening,Morning,16.17,4,12150
AI-453,6,1,2,2,1,Early_Morning,Afternoon,8.83,4,11900
AI-502,6,1,2,2,1,Afternoon,Night,7.58,4,12150
AI-506,6,1,2,2,1,Morning,Night,11.33,4,12150
AI-504,6,1,2,2,1,Night,Morning,11.33,4,12150
AI-803,6,1,2,2,1,Early_Morning,Night,14.92,4,12150
AI-807,6,1,2,2,1,Evening,Morning,15.25,4,12150
AI-502,6,1,2,2,1,Afternoon,Morning,19.08,4,12150
AI-506,6,1,2,2,1,Morning,Morning,22.83,4,12150
AI-803,6,1,2,2,1,Early_Morning,Morning,26.42,4,12150
SG-339,1,1,2,2,1,Afternoon,Afternoon,21.08,4,12228
AI-9857,6,1,2,2,1,Early_Morning,Afternoon,7.25,4,12298
6E-2102,5,1,2,2,1,Early_Morning,Afternoon,5.08,4,12302
AI-451,6,1,2,2,1,Afternoon,Evening,25.92,4,12360
6.00E-181,5,1,2,2,1,Early_Morning,Morning,4.83,4,12518
UK-737,3,1,2,2,1,Afternoon,Night,7.58,4,12990
UK-835,3,1,2,2,1,Evening,Morning,15.75,4,12990
UK-837,3,1,2,2,1,Evening,Morning,18.25,4,12990
UK-835,3,1,2,2,1,Evening,Afternoon,18.58,4,12990
UK-837,3,1,2,2,1,Evening,Afternoon,21.08,4,12990
AI-540,6,1,2,2,1,Night,Morning,11.42,4,12990
AI-537,6,1,2,2,1,Evening,Morning,15.83,4,12990
AI-762,6,1,2,2,1,Night,Afternoon,16.17,4,12990
AI-764,6,1,2,2,1,Evening,Afternoon,19.5,4,12990
AI-762,6,1,2,2,1,Night,Night,23.83,4,12990
G8-286,4,1,2,2,1,Morning,Evening,7.5,4,13043
UK-835,3,1,2,2,1,Evening,Morning,13.08,4,13410
UK-837,3,1,2,2,1,Evening,Morning,15.58,4,13410
UK-839,3,1,2,2,1,Afternoon,Morning,19.5,4,13410
UK-833,3,1,2,2,1,Early_Morning,Morning,25.83,4,13410
SG-3002,1,1,2,2,1,Early_Morning,Morning,4.25,4,13200
UK-839,3,1,2,2,1,Afternoon,Night,9.08,4,14565
UK-833,3,1,2,2,1,Early_Morning,Night,15.42,4,14565
AI-885,6,1,2,2,1,Morning,Evening,5.67,4,14775
AI-885,6,1,2,2,1,Morning,Night,11.5,4,15143
UK-705,3,1,2,2,1,Early_Morning,Night,16.0,4,15825
AI-429,6,1,2,2,1,Morning,Afternoon,30.08,4,15720
AI-471,6,1,2,2,1,Afternoon,Evening,4.58,4,15825
AI-429,6,1,2,2,1,Morning,Evening,7.25,4,15825
AI-439,6,1,2,2,1,Early_Morning,Evening,11.0,4,15825
UK-705,3,1,2,2,1,Early_Morning,Night,12.83,4,16665
UK-747,3,1,2,2,1,Early_Morning,Night,17.0,4,17505
G8-286,4,1,2,2,1,Morning,Evening,8.83,4,17243
UK-747,3,1,2,2,1,Early_Morning,Night,13.83,4,18345
UK-705,3,1,2,2,1,Early_Morning,Afternoon,5.5,4,18450
UK-707,3,1,2,2,1,Evening,Night,6.0,4,19815
UK-747,3,1,2,2,1,Early_Morning,Afternoon,6.5,4,20130
AI-465,6,1,2,2,1,Evening,Night,6.25,4,20025
AI-512,6,1,2,2,1,Afternoon,Night,8.92,4,20025
AI-540,6,1,2,2,1,Night,Evening,21.58,4,21180
AI-537,6,1,2,2,1,Evening,Evening,26.0,4,21180
AI-406,6,1,2,2,1,Morning,Afternoon,4.83,4,21390
AI-411,6,1,2,2,1,Early_Morning,Afternoon,8.0,4,24540
SG-1091,1,1,2,1,1,Evening,Night,2.17,5,5953
SG-8709,1,1,2,1,1,Evening,Night,2.17,5,5953
SG-1089,1,1,2,1,1,Early_Morning,Morning,2.25,5,5953
SG-8803,1,1,2,1,1,Early_Morning,Morning,2.25,5,5953
SG-1061,1,1,2,1,1,Early_Morning,Morning,2.33,5,5953
SG-8157,1,1,2,1,1,Early_Morning,Morning,2.33,5,5953
SG-1063,1,1,2,1,1,Evening,Night,2.33,5,5953
SG-8169,1,1,2,1,1,Evening,Night,2.33,5,5953
UK-981,3,1,2,1,1,Night,Night,2.0,5,5955
UK-927,3,1,2,1,1,Morning,Morning,2.08,5,5955
UK-975,3,1,2,1,1,Early_Morning,Early_Morning,2.17,5,5955
UK-993,3,1,2,1,1,Afternoon,Afternoon,2.17,5,5955
UK-951,3,1,2,1,1,Afternoon,Evening,2.17,5,5955
UK-933,3,1,2,1,1,Afternoon,Evening,2.17,5,5955
UK-985,3,1,2,1,1,Evening,Night,2.17,5,5955
UK-953,3,1,2,1,1,Night,Night,2.17,5,5955
UK-943,3,1,2,1,1,Early_Morning,Morning,2.25,5,5955
UK-995,3,1,2,1,1,Morning,Afternoon,2.25,5,5955
UK-977,3,1,2,1,1,Evening,Night,2.25,5,5955
UK-963,3,1,2,1,1,Morning,Morning,2.33,5,5955
UK-945,3,1,2,1,1,Morning,Afternoon,2.33,5,5955
UK-941,3,1,2,1,1,Evening,Evening,2.33,5,5955
UK-955,3,1,2,1,1,Evening,Night,2.33,5,5955
G8-334,4,1,2,1,1,Early_Morning,Morning,2.17,5,5954
G8-336,4,1,2,1,1,Afternoon,Evening,2.25,5,5954
G8-392,4,1,2,1,1,Afternoon,Evening,2.25,5,5954
G8-346,4,1,2,1,1,Evening,Night,2.25,5,5954
G8-338,4,1,2,1,1,Morning,Afternoon,2.33,5,5954
G8-323,4,1,2,1,1,Evening,Night,2.33,5,5954
6E-2054,5,1,2,1,1,Early_Morning,Morning,2.17,5,5955
6E-5001,5,1,2,1,1,Early_Morning,Morning,2.17,5,5955
6E-6202,5,1,2,1,1,Morning,Afternoon,2.17,5,5955
6E-2046,5,1,2,1,1,Evening,Evening,2.17,5,5955
6E-5041,5,1,2,1,1,Evening,Night,2.17,5,5955
6.00E-218,5,1,2,1,1,Morning,Afternoon,2.25,5,5955
6E-549,5,1,2,1,1,Afternoon,Evening,2.25,5,5955
6E-6722,5,1,2,1,1,Night,Night,2.25,5,5955
6E-6278,5,1,2,1,1,Morning,Morning,2.33,5,5955
6E-5328,5,1,2,1,1,Morning,Morning,2.5,5,5955
AI-868,6,1,2,1,1,Evening,Evening,2.0,5,5955
AI-887,6,1,2,1,1,Early_Morning,Morning,2.08,5,5955
AI-665,6,1,2,1,1,Early_Morning,Morning,2.17,5,5955
AI-805,6,1,2,1,1,Evening,Night,2.17,5,5955
AI-678,6,1,2,1,1,Morning,Morning,2.25,5,5955
AI-624,6,1,2,1,1,Evening,Night,2.25,5,5955
I5-721,2,1,2,2,1,Night,Early_Morning,10.5,5,5949
I5-773,2,1,2,2,1,Evening,Early_Morning,11.67,5,5949
G8-286,4,1,2,2,1,Morning,Evening,7.5,5,5954
G8-199,4,1,2,3,1,Afternoon,Night,8.58,5,5954
G8-191,4,1,2,2,1,Morning,Evening,8.92,5,5954
G8-266,4,1,2,2,1,Early_Morning,Evening,11.75,5,5954
G8-103,4,1,2,2,1,Evening,Early_Morning,12.33,5,5954
G8-101,4,1,2,2,1,Early_Morning,Night,14.5,5,5954
G8-119,4,1,2,2,1,Evening,Morning,15.17,5,5954
G8-113,4,1,2,2,1,Early_Morning,Night,15.75,5,5954
AI-441,6,1,2,2,1,Evening,Night,3.75,5,5955
SG-2976,1,1,2,2,1,Evening,Night,4.5,5,5955
SG-2976,1,1,2,2,1,Evening,Morning,15.25,5,5955
SG-8339,1,1,2,2,1,Morning,Afternoon,24.67,5,5955
SG-2277,1,1,2,2,1,Afternoon,Evening,25.75,5,5955
I5-764,2,1,2,1,1,Early_Morning,Early_Morning,2.17,5,6139
SG-8483,1,1,2,2,1,Evening,Early_Morning,13.25,5,6270
6.00E-181,5,1,2,2,1,Early_Morning,Morning,4.83,5,6443
6E-5018,5,1,2,2,1,Afternoon,Night,10.33,5,6443
G8-330,4,1,2,1,1,Night,Night,2.25,5,6532
6.00E-282,5,1,2,3,1,Morning,Evening,9.67,5,6953
6.00E-184,5,1,2,2,1,Morning,Afternoon,4.17,5,7163
6E-2168,5,1,2,2,1,Evening,Night,4.42,5,7420
6E-2193,5,1,2,2,1,Afternoon,Night,8.33,5,7420
AI-481,6,1,2,2,1,Morning,Night,14.75,5,7468
AI-435,6,1,2,2,1,Early_Morning,Night,17.5,5,7468
6E-2193,5,1,2,2,1,Afternoon,Evening,3.83,5,8396
6E-2022,5,1,2,2,1,Early_Morning,Evening,10.25,5,8396
UK-637,3,1,2,2,1,Evening,Morning,18.33,5,9000
UK-706,3,1,2,2,1,Afternoon,Morning,21.83,5,9000
AI-9643,6,1,2,2,1,Evening,Afternoon,20.83,5,8790
G8-719,4,1,2,2,1,Early_Morning,Night,14.25,5,8869
G8-237,4,1,2,2,1,Afternoon,Night,9.25,5,8892
AI-469,6,1,2,2,1,Early_Morning,Night,17.17,5,9000
AI-531,6,1,2,2,1,Evening,Night,24.75,5,9315
AI-9843,6,1,2,2,1,Early_Morning,Afternoon,9.75,5,9368
6E-2102,5,1,2,2,1,Early_Morning,Afternoon,5.08,5,9373
6.00E-152,5,1,2,2,1,Morning,Evening,7.67,5,9373
G8-717,4,1,2,2,1,Evening,Night,4.75,5,9447
UK-829,3,1,2,2,1,Early_Morning,Afternoon,7.0,5,9840
UK-859,3,1,2,2,1,Morning,Night,12.58,5,9840
UK-871,3,1,2,2,1,Night,Morning,13.42,5,9840
UK-829,3,1,2,2,1,Early_Morning,Night,15.5,5,9840
UK-871,3,1,2,2,1,Night,Afternoon,17.92,5,9840
UK-859,3,1,2,2,1,Morning,Morning,23.58,5,9840
UK-871,3,1,2,2,1,Night,Night,26.42,5,9840
UK-829,3,1,2,2,1,Early_Morning,Morning,26.5,5,9840
UK-627,3,1,2,2,1,Afternoon,Afternoon,26.67,5,9893
AI-469,6,1,2,2,1,Early_Morning,Evening,10.5,5,9590
UK-899,3,1,2,2,1,Afternoon,Night,8.25,5,9945
UK-899,3,1,2,2,1,Afternoon,Morning,19.25,5,9945
UK-899,3,1,2,2,1,Afternoon,Afternoon,23.75,5,9945
6E-2154,5,1,2,2,1,Morning,Afternoon,4.08,5,9998
UK-637,3,1,2,2,1,Evening,Night,4.42,5,10575
UK-879,3,1,2,2,1,Evening,Night,5.33,5,10575
UK-706,3,1,2,2,1,Afternoon,Night,7.92,5,10575
UK-879,3,1,2,2,1,Evening,Morning,16.33,5,10575
SG-3002,1,1,2,2,1,Early_Morning,Morning,4.25,5,10260
AI-9887,6,1,2,2,1,Early_Morning,Night,15.17,5,10260
UK-683,3,1,2,2,1,Afternoon,Afternoon,25.58,5,10723
G8-1404,4,1,2,2,1,Morning,Evening,7.08,5,10549
G8-165,4,1,2,2,1,Early_Morning,Afternoon,8.0,5,10575
AI-877,6,1,2,2,1,Morning,Evening,6.42,5,10680
AI-473,6,1,2,2,1,Evening,Evening,22.75,5,10680
G8-286,4,1,2,2,1,Morning,Evening,8.83,5,11259
G8-1010,4,1,2,2,1,Afternoon,Evening,5.83,5,11295
AI-9939,6,1,2,2,1,Early_Morning,Night,15.67,5,11573
G8-213,4,1,2,2,1,Morning,Evening,6.33,5,11609
AI-403,6,1,2,2,1,Afternoon,Evening,6.33,5,11773
UK-811,3,1,2,2,1,Early_Morning,Morning,5.5,5,12150
UK-817,3,1,2,2,1,Evening,Night,5.75,5,12150
UK-813,3,1,2,2,1,Evening,Night,5.83,5,12150
UK-819,3,1,2,2,1,Afternoon,Night,6.0,5,12150
UK-819,3,1,2,2,1,Afternoon,Night,6.5,5,12150
UK-817,3,1,2,2,1,Evening,Night,7.33,5,12150
UK-819,3,1,2,2,1,Afternoon,Night,7.58,5,12150
UK-819,3,1,2,2,1,Afternoon,Night,9.17,5,12150
UK-801,3,1,2,2,1,Morning,Night,11.17,5,12150
UK-807,3,1,2,2,1,Night,Morning,11.58,5,12150
UK-801,3,1,2,2,1,Morning,Night,11.67,5,12150
UK-815,3,1,2,2,1,Morning,Night,12.17,5,12150
UK-809,3,1,2,2,1,Evening,Morning,12.42,5,12150
AI-479,6,1,2,2,1,Night,Afternoon,17.75,5,11900
G8-286,4,1,2,2,1,Morning,Night,11.0,5,12045
AI-504,6,1,2,2,1,Night,Morning,11.33,5,12150
AI-506,6,1,2,2,1,Morning,Night,11.58,5,12150
AI-803,6,1,2,2,1,Early_Morning,Night,14.92,5,12150
AI-807,6,1,2,2,1,Evening,Morning,15.25,5,12150
AI-506,6,1,2,2,1,Morning,Morning,23.08,5,12150
AI-803,6,1,2,2,1,Early_Morning,Morning,26.42,5,12150
UK-833,3,1,2,2,1,Early_Morning,Afternoon,7.33,5,12990
UK-839,3,1,2,2,1,Afternoon,Night,9.08,5,13095
UK-835,3,1,2,2,1,Evening,Morning,13.08,5,13095
UK-833,3,1,2,2,1,Early_Morning,Night,15.42,5,13095
UK-837,3,1,2,2,1,Evening,Morning,15.58,5,13095
AI-767,6,1,2,2,1,Afternoon,Night,7.92,5,12990
AI-540,6,1,2,2,1,Night,Morning,11.42,5,12990
AI-401,6,1,2,2,1,Early_Morning,Night,13.25,5,12990
I5-784,2,1,2,2,1,Evening,Early_Morning,15.17,5,12990
AI-537,6,1,2,2,1,Evening,Morning,15.83,5,12990
UK-835,3,1,2,2,1,Evening,Morning,15.75,5,13410
AI-451,6,1,2,2,1,Afternoon,Evening,25.92,5,13200
6E-7403,5,1,2,2,1,Early_Morning,Evening,8.67,5,13279
UK-707,3,1,2,2,1,Evening,Night,6.0,5,13725
UK-737,3,1,2,2,1,Afternoon,Night,7.58,5,13725
AI-762,6,1,2,2,1,Night,Afternoon,16.17,5,13410
AI-764,6,1,2,2,1,Evening,Afternoon,19.5,5,13410
UK-847,3,1,2,2,1,Morning,Afternoon,27.58,5,13830
AI-9911,6,1,2,2,1,Afternoon,Afternoon,25.25,5,13506
AI-9645,6,1,2,2,1,Afternoon,Afternoon,24.83,5,14031
AI-762,6,1,2,2,1,Night,Night,23.83,5,14355
UK-747,3,1,2,2,1,Early_Morning,Afternoon,6.5,5,14880
UK-747,3,1,2,2,1,Early_Morning,Night,13.83,5,14880
AI-465,6,1,2,2,1,Evening,Night,6.25,5,14670
AI-512,6,1,2,2,1,Afternoon,Night,8.58,5,14670
AI-9915,6,1,2,2,1,Evening,Afternoon,21.25,5,14985
AI-429,6,1,2,2,1,Morning,Afternoon,30.08,5,15405
AI-406,6,1,2,2,1,Morning,Afternoon,4.83,5,15615
6E-2154,5,1,2,2,1,Morning,Evening,8.33,5,15720
AI-801,6,1,2,2,1,Evening,Night,29.33,5,16245
AI-411,6,1,2,2,1,Early_Morning,Afternoon,8.0,5,17505
UK-705,3,1,2,2,1,Early_Morning,Afternoon,5.5,5,18345
UK-705,3,1,2,2,1,Early_Morning,Night,12.83,5,18345
AI-885,6,1,2,2,1,Morning,Evening,5.67,5,19500
AI-429,6,1,2,2,1,Morning,Evening,8.42,5,21180
AI-439,6,1,2,2,1,Early_Morning,Evening,12.17,5,21180
AI-885,6,1,2,2,1,Morning,Night,11.5,5,21443
AI-540,6,1,2,2,1,Night,Evening,20.42,5,22755
AI-537,6,1,2,2,1,Evening,Evening,24.83,5,22755
AI-885,6,1,2,2,1,Morning,Night,10.92,5,24908
SG-1091,1,1,2,1,1,Evening,Night,2.17,6,5953
SG-8709,1,1,2,1,1,Evening,Night,2.17,6,5953
SG-1089,1,1,2,1,1,Early_Morning,Morning,2.25,6,5953
SG-8803,1,1,2,1,1,Early_Morning,Morning,2.25,6,5953
SG-1061,1,1,2,1,1,Early_Morning,Morning,2.33,6,5953
SG-8157,1,1,2,1,1,Early_Morning,Morning,2.33,6,5953
SG-1063,1,1,2,1,1,Evening,Night,2.33,6,5953
SG-8169,1,1,2,1,1,Evening,Night,2.33,6,5953
I5-764,2,1,2,1,1,Early_Morning,Early_Morning,2.17,6,5956
UK-927,3,1,2,1,1,Morning,Morning,2.08,6,5955
UK-975,3,1,2,1,1,Early_Morning,Early_Morning,2.17,6,5955
UK-993,3,1,2,1,1,Afternoon,Afternoon,2.17,6,5955
UK-951,3,1,2,1,1,Afternoon,Evening,2.17,6,5955
UK-933,3,1,2,1,1,Afternoon,Evening,2.17,6,5955
UK-985,3,1,2,1,1,Evening,Night,2.17,6,5955
UK-953,3,1,2,1,1,Night,Night,2.17,6,5955
UK-943,3,1,2,1,1,Early_Morning,Morning,2.25,6,5955
UK-995,3,1,2,1,1,Morning,Afternoon,2.25,6,5955
UK-977,3,1,2,1,1,Evening,Night,2.25,6,5955
UK-963,3,1,2,1,1,Morning,Morning,2.33,6,5955
UK-945,3,1,2,1,1,Morning,Afternoon,2.33,6,5955
UK-941,3,1,2,1,1,Evening,Evening,2.33,6,5955
UK-955,3,1,2,1,1,Evening,Night,2.33,6,5955
UK-981,3,1,2,1,1,Night,Night,2.0,6,6060
G8-334,4,1,2,1,1,Early_Morning,Morning,2.17,6,5954
G8-392,4,1,2,1,1,Afternoon,Evening,2.25,6,5954
G8-346,4,1,2,1,1,Evening,Night,2.25,6,5954
G8-330,4,1,2,1,1,Night,Night,2.25,6,5954
G8-338,4,1,2,1,1,Morning,Afternoon,2.33,6,5954
G8-323,4,1,2,1,1,Evening,Night,2.33,6,5954
6E-2054,5,1,2,1,1,Early_Morning,Morning,2.17,6,5955
6E-5001,5,1,2,1,1,Early_Morning,Morning,2.17,6,5955
6E-6202,5,1,2,1,1,Morning,Afternoon,2.17,6,5955
6E-5041,5,1,2,1,1,Evening,Night,2.17,6,5955
6E-2137,5,1,2,1,1,Night,Late_Night,2.17,6,5955
6E-6278,5,1,2,1,1,Morning,Morning,2.33,6,5955
6.00E-218,5,1,2,1,1,Morning,Afternoon,2.33,6,5955
6E-5328,5,1,2,1,1,Morning,Morning,2.5,6,5955
AI-868,6,1,2,1,1,Evening,Evening,2.0,6,5955
AI-887,6,1,2,1,1,Early_Morning,Morning,2.08,6,5955
AI-665,6,1,2,1,1,Early_Morning,Morning,2.17,6,5955
AI-805,6,1,2,1,1,Evening,Night,2.17,6,5955
AI-678,6,1,2,1,1,Morning,Morning,2.25,6,5955
AI-624,6,1,2,1,1,Evening,Night,2.25,6,5955
I5-721,2,1,2,2,1,Night,Early_Morning,10.5,6,5949
I5-773,2,1,2,2,1,Evening,Early_Morning,11.67,6,5949
I5-721,2,1,2,2,1,Night,Morning,14.0,6,5949
G8-286,4,1,2,2,1,Morning,Evening,7.5,6,5954
G8-165,4,1,2,2,1,Early_Morning,Afternoon,8.0,6,5954
G8-286,4,1,2,2,1,Morning,Evening,8.83,6,5954
G8-191,4,1,2,2,1,Morning,Evening,8.92,6,5954
G8-237,4,1,2,2,1,Afternoon,Night,9.25,6,5954
G8-266,4,1,2,2,1,Early_Morning,Evening,11.75,6,5954
G8-103,4,1,2,2,1,Evening,Early_Morning,12.33,6,5954
G8-719,4,1,2,2,1,Early_Morning,Night,14.25,6,5954
G8-101,4,1,2,2,1,Early_Morning,Night,14.5,6,5954
G8-119,4,1,2,2,1,Evening,Morning,15.17,6,5954
G8-113,4,1,2,2,1,Early_Morning,Night,15.75,6,5954
AI-636,6,1,2,2,1,Afternoon,Evening,3.5,6,5955
AI-441,6,1,2,2,1,Evening,Night,3.75,6,5955
6E-2097,5,1,2,2,1,Early_Morning,Afternoon,7.58,6,5955
SG-2976,1,1,2,2,1,Evening,Night,4.5,6,6060
SG-2277,1,1,2,2,1,Afternoon,Evening,25.75,6,6060
6E-6722,5,1,2,1,1,Night,Night,2.25,6,6165
SG-8483,1,1,2,2,1,Evening,Early_Morning,13.25,6,6270
G8-336,4,1,2,1,1,Afternoon,Evening,2.25,6,6532
6E-2046,5,1,2,1,1,Evening,Evening,2.17,6,6585
6E-549,5,1,2,1,1,Afternoon,Evening,2.25,6,6585
6.00E-184,5,1,2,2,1,Morning,Afternoon,4.17,6,6638
6E-2092,5,1,2,2,1,Evening,Night,5.33,6,6932
6E-5018,5,1,2,2,1,Afternoon,Night,10.33,6,6932
6E-2168,5,1,2,2,1,Evening,Night,4.42,6,7420
6E-2102,5,1,2,2,1,Early_Morning,Afternoon,5.08,6,7908
UK-637,3,1,2,2,1,Evening,Morning,18.33,6,9000
UK-706,3,1,2,2,1,Afternoon,Morning,21.83,6,9000
G8-717,4,1,2,2,1,Evening,Night,4.75,6,8869
I5-784,2,1,2,2,1,Evening,Early_Morning,15.17,6,8869
6E-926,5,1,2,2,1,Evening,Night,4.92,6,8885
AI-9887,6,1,2,2,1,Early_Morning,Night,15.17,6,9000
AI-469,6,1,2,2,1,Early_Morning,Night,17.17,6,9000
AI-531,6,1,2,2,1,Evening,Night,24.75,6,9000
AI-9843,6,1,2,2,1,Early_Morning,Afternoon,9.75,6,9368
UK-829,3,1,2,2,1,Early_Morning,Afternoon,7.0,6,9840
UK-899,3,1,2,2,1,Afternoon,Night,8.25,6,9840
UK-859,3,1,2,2,1,Morning,Night,12.58,6,9840
UK-871,3,1,2,2,1,Night,Morning,13.42,6,9840
UK-829,3,1,2,2,1,Early_Morning,Night,15.5,6,9840
UK-871,3,1,2,2,1,Night,Afternoon,17.92,6,9840
UK-899,3,1,2,2,1,Afternoon,Morning,19.25,6,9840
UK-859,3,1,2,2,1,Morning,Morning,23.58,6,9840
UK-899,3,1,2,2,1,Afternoon,Afternoon,23.75,6,9840
UK-871,3,1,2,2,1,Night,Night,26.42,6,9840
AI-499,6,1,2,2,1,Afternoon,Afternoon,26.83,6,9525
UK-879,3,1,2,2,1,Evening,Night,5.33,6,9945
UK-879,3,1,2,2,1,Evening,Morning,16.33,6,9945
UK-879,3,1,2,2,1,Evening,Afternoon,20.83,6,9945
UK-683,3,1,2,2,1,Afternoon,Afternoon,25.58,6,10198
